original,abbreviation,count
compartment,comp,4
compartment,comp.,1
compartment,compart,5
compartment,compartm,2
compartment,compartment,1
compartment,comprtmnt,1
compartment,compt,4
compartment,comptmnt,1
comprehension,cmprhns,1
comprehension,comp,15
comprehension,comp'n,1
comprehension,comp.,1
comprehension,compre,1
comprehension,compreh,7
comprehension,cphs,2
comprehensive,comp,14
comprehensive,compreh,3
comprehensive,wide,1
congresswoman,cgrswm,1
congresswoman,cngrssw,8
congresswoman,cngswom,1
congresswoman,congres,4
congresswoman,congressw,1
congresswoman,congresswoman,1
congresswoman,congrss,1
congresswoman,congrsswman,1
congresswoman,congrsswomn,4
congresswoman,congwoman,1
constellations,cnstlat,5
constellations,cnstlatn,1
constellations,cnstlls,1
constellations,cnstlns,1
constellations,const,1
constellations,constel,4
constellations,constelatns,1
constellations,constellat,3
constellations,constels,1
constellations,consteltns,1
constellations,constlations,3
constitution,cnstn,1
constitution,cnstution,1
constitution,const,10
constitution,constit,8
constitution,constitution,2
constitution,consttn,1
constitution,contution,2
dealerships,dealrshps,3
dealerships,dlrship,1
dealerships,dlrships,4
dealerships,dlrshps,11
dealerships,dships,1
decentralized,dcentralzd,1
decentralized,dcentzd,1
decentralized,dcntrlz,5
decentralized,decenlized,3
decentralized,decentlzd,2
decentralized,decentr,6
decentralized,decentra,1
decentralized,decentralized,1
decentralized,decntrlized,1
decentralized,decntrlzd,1
decentralized,dectlzd,1
decentralized,dectrlzd.,1
democratization,dem,1
democratization,democ,5
democratization,democra,8
democratization,democracy,1
democratization,democratiz,1
democratization,democrtztion,1
democratization,democrtztn,1
democratization,demzation,3
democratization,dmcrtzt,6
dictatorship,dcttrsh,8
dictatorship,dicship,1
dictatorship,dict'ship,1
dictatorship,dictato,5
dictatorship,dictatshp,1
dictatorship,dicttrship,2
dictatorship,dship,2
dictatorship,tyranni,1
disintegration,disint,8
disintegration,disinte,10
disintegration,disinteg,2
disintegration,distg,2
disintegration,dsntgrt,3
disintegration,dsntgrtn,1
educationally,edctnll,5
educationally,edctnlly,1
educationally,edu,6
educationally,edually,1
educationally,educ'ally,1
educationally,educati,5
educationally,educlly,1
educationally,erssa,1
electrical,elctrcl,1
electrical,ele,1
electrical,elec,18
electrical,elecl,5
electrical,electri,2
enrollment,'rolment,3
enrollment,enrllmn,4
enrollment,enrllmnt,3
enrollment,enrlmnt,1
enrollment,enrlmt,2
enrollment,enrol,1
enrollment,enrollm,5
enrollment,enrollmnt,4
enrollments,enrllmn,2
enrollments,enrllmnts,4
enrollments,enrlmnts,7
enrollments,enrlmts,1
enrollments,enrlts,1
enrollments,enroll,1
enrollments,enroll's,1
enrollments,enrollments,2
enrollments,enrolmnts,2
enrollments,enrolmts,7
enrollments,nrlmnts,1
expeditions,expdtns,4
expeditions,exped,7
expeditions,expedit,9
expeditions,expedns,1
expeditions,expeds,1
expeditions,trip,1
expeditions,xped,4
experiments,exmts,2
experiments,exp,2
experiments,exper,6
experiments,experim,5
experiments,expmts,2
experiments,expnts,1
experiments,exprmnt,2
experiments,expts,1
experiments,xperimnts,2
experiments,xpmts,4
exploration,expl.,3
exploration,explor,1
exploration,explora,4
exploration,exploration,1
exploration,explr,3
exploration,explrtn,6
exploration,xplortn,3
exploration,xplration,2
exploration,xplrtn,2
explorations,expl,2
explorations,explor,2
explorations,explora,7
explorations,explorat,5
explorations,explrtn,3
explorations,expls,1
explorations,xplortns,3
explorations,xplrations,2
extracurricular,excurr,1
extracurricular,extcur,1
extracurricular,extracrcula,1
extracurricular,extracu,5
extracurricular,extracurr',1
extracurricular,extrcrr,7
extracurricular,extrcuricla,1
extracurricular,xcurriclr,1
extracurricular,xtraclar,1
extracurricular,xtracular,5
extracurricular,xtracurclr,1
extracurricular,xtrcriclr,1
extracurricular,xtrcrriculr,3
extraterrestrial,et,21
extraterrestrial,extrate,1
extraterrestrial,extrater,1
extraterrestrial,extrtrr,4
geopolitical,geopo,2
geopolitical,geopol,6
geopolitical,geopol.,1
geopolitical,geopoli,11
geopolitical,geopolit,1
geopolitical,geopoly,1
geopolitical,gepltcl,2
geopolitical,gplticl,1
graduation,gard,3
graduation,grad,3
graduation,gradn,1
graduation,gradtn,4
graduation,graduat,1
graduation,gradutn,5
graduation,grdtn,1
horsepower,horsepo,1
horsepower,horspwr,1
horsepower,hp,17
horsepower,hrsepwr,1
horsepower,hspwr,3
individualistic,indivd,1
individualistic,individ,6
individualistic,individual,1
individualistic,individualistic,1
individualistic,indvdls,1
individualistic,indvdstc,1
individualistic,indvduallistc,1
individualistic,indvlstc,1
industrial,ind,6
industrial,indstl,1
industrial,indstrl,4
industrial,indtrial,4
industrial,indust,3
industrial,ndstrl,1
industrialized,ind'ized,1
industrialized,ind.,1
industrialized,indlized,3
industrialized,indstrialized,1
industrialized,indstrl,5
industrialized,indstrlized,6
industrialized,indstrlzd,2
industrialized,indtlzed,2
industrialized,indust,4
industrialized,industr,1
industrialized,industri,4
industrialized,industrial,3
industrialized,industrializ,2
industrialized,industry,1
inflationary,infl,4
inflationary,inflat,2
inflationary,inflate,1
inflationary,inflati,1
inflationary,inflationary,4
inflationary,inflatnary,2
inflationary,infltnr,6
inflationary,infltny,1
instructional,instnal,1
instructional,instr,1
instructional,instrct,1
instructional,instrctional,2
instructional,instrctnl,3
instructional,instrnl,1
instructional,instruc,3
instructional,instruct,1
instructional,instructi,6
instructional,instructional,1
instructional,instruonal,1
instructional,nstrucnal,7
instrumentation,1strenrn,1
instrumentation,instation,1
instrumentation,instr,2
instrumentation,instrmntation,5
instrumentation,instrmntatn,3
instrumentation,instru,1
instrumentation,instru.,1
instrumentation,instrum,2
instrumentation,instrument,4
instrumentation,instrumental,2
instrumentation,instrumentation,2
instrumentation,instrumntation,1
instrumentation,intr'tation,1
interdependent,intdent,1
interdependent,intdpnt,1
interdependent,interde,2
interdependent,interdep,2
interdependent,interdpndnt,1
interdependent,intrdpn,10
interdependent,intrdpndnt,4
interdependent,ntrdpdnt,2
internationally,intern,2
internationally,interna,7
internationally,internat.,1
internationally,internationally,1
internationally,internly,1
internationally,interntly,1
internationally,intl,3
internationally,intly,1
internationally,intnatnal,1
internationally,intnly,7
internationally,intrntn,6
internationally,tianlly,1
interstellar,inst,1
interstellar,instlr,2
interstellar,interstel,1
interstellar,intrstl,12
interstellar,intrstllar,2
interstellar,intrstllr,1
interstellar,intrstlr,2
interstellar,intslr,1
interstellar,intstel,2
interstellar,intstlr,1
investment,invest.,1
investment,invment,1
investment,invsmnt,1
investment,invstment,4
investment,invstmn,5
investment,invstmnt,5
investment,invstmt,3
jurisprudence,jrsprdence,1
jurisprudence,jrsprdn,4
jurisprudence,juri,1
jurisprudence,jurisdence,2
jurisprudence,jurispr,7
jurisprudence,jurisprud,1
jurisprudence,jurisurence,2
jurisprudence,jurprud,1
jurisprudence,jury,1
kindergarten,kg,2
kindergarten,kinder,4
kindergarten,kinderg,7
kindergarten,kindrgarden,2
kindergarten,kndergrtn,1
kindergarten,kndgtn,1
kindergarten,kndrgrt,3
laboratory,lab,12
laboratory,laborat,2
laboratory,labrtory,1
locomotive,lcmtv,2
locomotive,loco,14
locomotive,locomtv,3
manipulation,manip,6
manipulation,manipltn,1
manipulation,manipul,7
manipulation,manpltn,2
manipulation,manplton,1
manipulation,manption,1
manipulation,manpultion,3
manipulation,mnipltn,1
manipulation,mnpltn,2
manipulation,mnpltn.,1
manipulation,mnpulation,1
manufacture,manfc,1
manufacture,manfctr,2
manufacture,manu,5
manufacture,manuf,1
manufacture,manuf.,1
manufacture,manufac,10
manufacture,mfg,1
manufacture,mfr,1
manufacture,mftr,2
manufacture,mnfr,1
manufacturing,build,5
manufacturing,m'facturing,1
manufacturing,manring.,1
manufacturing,manu,1
manufacturing,manufac,2
manufacturing,manufac'ing,1
manufacturing,mf,1
manufacturing,mfg,2
manufacturing,mftg,4
manufacturing,mnfctring,1
manufacturing,mnfctrn,6
measurements,measrmnts,4
measurements,mmts,2
measurements,msrmnts,8
mechanical,mec,1
mechanical,mech,12
mechanical,mechanica,1
mechanical,mechncl,1
mechanically,mchniclly,1
mechanically,mech,9
mechanically,mech.,2
mechanically,mechally,3
mechanically,mechani,4
mechanically,mechanica,1
mechanically,mechly.,1
mechanically,mechncly,1
mechanically,mechy,3
meteorological,met,3
meteorological,meteological,1
meteorological,meteorlgcl,1
meteorological,meteoro,1
meteorological,meteorolog,1
meteorological,mtrlgcl,14
meteorological,weather,1
microorganisms,mcrorgnsms,1
microorganisms,mcrrgns,8
microorganisms,micorgan,1
microorganisms,micrognsms,1
microorganisms,microor,3
microorganisms,microorg,1
microorganisms,microorganisms,2
microorganisms,microorgs,3
multifaceted,mfaceted,5
multifaceted,mltfctd,9
multifaceted,mulced,1
multifaceted,mulceted,1
multifaceted,multfactd,4
multifaceted,multi,1
multifaceted,multifa,6
multifaceted,multifcted,2
observatory,observa,1
observatory,observtry,2
observatory,obsrty,1
observatory,obsrvatry,1
observatory,obsrvtr,7
observatory,obsrvtry,5
observatory,obstory,6
observatory,obsty,1
observatory,obsvtry,2
observatory,obsvty,1
opposition,opp,9
opposition,opp'n,4
opposition,opposit,2
opposition,oppostn,5
opposition,oppstion,2
opposition,oppstn,2
parliamentary,p'mentary,1
parliamentary,palmnts,1
parliamentary,parl,1
parliamentary,parl.,1
parliamentary,parliam,4
parliamentary,parliamntry,2
parliamentary,parlmt,2
parliamentary,parltary,2
parliamentary,prlamntry,1
parliamentary,prlmntr,12
pedestrians,pdstrians,4
pedestrians,pdstrns,5
pedestrians,ped,1
pedestrians,peds,14
pedestrians,walk,3
principals,prin,1
principals,princip,4
principals,prins,2
principals,prncpls,9
principals,prpls,8
professors,prof,8
professors,profess,5
professors,profs,10
satellites,sat,2
satellites,sate,2
satellites,satllts,4
satellites,sats,1
satellites,stls,1
satellites,stlts,8
schoolchildren,"sc ch",1
schoolchildren,schch,5
schoolchildren,schchdrn,3
schoolchildren,schchln.,1
schoolchildren,schlchl,5
schoolchildren,schlchld,2
schoolchildren,schooch,3
schoolchildren,shlchilden,3
socialization,socialaz.,1
socialization,sociali,15
socialization,socializ,1
socialization,socializtn,1
socialization,socialzation,1
socialization,socialztion,2
socialization,socialztn,3
socialization,socilzatn,2
socialization,soclization,1
socialization,soclztn,2
socialization,socztion,1
stratosphere,stra,1
stratosphere,strat,2
stratosphere,strato,5
stratosphere,stratos,11
stratosphere,strtsph,1
telescopes,telescopes,1
telescopes,telscopes,4
telescopes,telscps,3
telescopes,tlscp,1
telescopes,tlscpes,4
telescopes,tscopes,4
theological,thelgcl,7
theological,thelgicl,5
theological,theolgcl,2
theological,theolog,3
theological,tlogical,1
transmissions,tmissions,1
transmissions,trans,4
transmissions,transmi,7
transmissions,transmisses,3
transmissions,transmsn,1
transmissions,transmsns,1
transmissions,transons,1
transmissions,trnmssons,1
transmissions,trnsmss,5
transmissions,tsmsns,1
transportation,trans,6
transportation,transp,8
transportation,transpo,9
transportation,transpttn,1
trustworthy,trstwrt,5
trustworthy,trstwrthy,3
trustworthy,trstwrty,2
trustworthy,trstwthy,1
trustworthy,trustworthy,1
trustworthy,trwthy,2
trustworthy,tstwty,5
trustworthy,tswy,1
undergraduate,ndrgrad,3
undergraduate,ugrad.,1
undergraduate,undergr,3
undergraduate,undergrad,8
undergraduate,undgrad,1
undergraduate,undrgrd,10
undergraduate,undrgt,1
undergraduate,ungrd,1
undergraduates,ndrgrads,1
undergraduates,undergdts,1
undergraduates,undergr,4
undergraduates,undergrad,6
undergraduates,undergrads,6
undergraduates,undrgraduats,4
undertaking,ndrtkng,1
undertaking,udrtkg,1
undertaking,udtkg,1
undertaking,underta,3
undertaking,undertaking,1
undertaking,undrtaking,3
undertaking,undrtking,2
undertaking,undrtkn,8
undertaking,undtak,1
undertaking,untak,1
university,uni,6
university,unity,3
university,univ,4
university,univ.,1
university,univers,1
university,univst,2
university,univty,2
university,unv,1
university,unvrsty,3
vocational,voc,5
vocational,voca,19
vocational,vocal,1
vocational,vocatio,4
windshield,w'shield,1
windshield,wdshld,3
windshield,windshi,1
windshield,windshield,1
windshield,winshld,1
windshield,wndshild,2
windshield,wndshld,9
